measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Algeria,Male,10-14 years,Depressive disorders,Number,2006,34951.7684647868,56102.26724015675,18628.34102814036
Incidence,Algeria,Female,10-14 years,Depressive disorders,Number,2006,55953.996898780104,90766.39032045456,30308.218568898934
Incidence,Algeria,Male,15-19 years,Depressive disorders,Number,2006,75698.53621236104,106836.15944430724,49928.99234489899
Incidence,Algeria,Female,15-19 years,Depressive disorders,Number,2006,115015.56408888295,170861.5937073246,74956.66299641498
Incidence,Algeria,Male,20-24 years,Depressive disorders,Number,2006,87388.5965321858,122965.53587495141,58008.237457191324
Incidence,Algeria,Female,20-24 years,Depressive disorders,Number,2006,131451.2519022531,185995.0776089817,84735.38983378149
Incidence,Russian Federation,Male,10-14 years,Depressive disorders,Number,2006,28258.530042095364,43511.758634276266,17151.26653546965
Incidence,Russian Federation,Female,10-14 years,Depressive disorders,Number,2006,36165.485344077635,55126.604098763324,21756.51952029376
Incidence,Russian Federation,Male,15-19 years,Depressive disorders,Number,2006,151235.2400422414,207404.38242193876,103590.2239430529
Incidence,Russian Federation,Female,15-19 years,Depressive disorders,Number,2006,165801.75868356513,225217.87241778258,115811.28781059991
Incidence,Russian Federation,Male,20-24 years,Depressive disorders,Number,2006,243243.4212627503,328697.155721461,168904.2744429862
Incidence,Russian Federation,Female,20-24 years,Depressive disorders,Number,2006,255553.79430091355,348084.91884531005,176394.33518972874
Incidence,Madagascar,Male,10-14 years,Depressive disorders,Number,2000,12938.741627899766,20695.76715517092,7195.233829049343
Incidence,Madagascar,Female,10-14 years,Depressive disorders,Number,2000,19223.838941710015,30904.020251600796,10413.973977527568
Incidence,Madagascar,Male,15-19 years,Depressive disorders,Number,2000,29100.604655189127,41033.70311341088,19751.097128307527
Incidence,Madagascar,Female,15-19 years,Depressive disorders,Number,2000,40643.85491937306,58250.48548624352,27448.975838288734
Incidence,Madagascar,Male,20-24 years,Depressive disorders,Number,2000,32600.229639152913,45645.70348397698,22199.90229224081
Incidence,Madagascar,Female,20-24 years,Depressive disorders,Number,2000,45678.260557426016,63190.83678954063,31126.413269496603
Incidence,Guatemala,Male,10-14 years,Depressive disorders,Number,2006,7662.387965742432,12102.560169190494,4258.730878804407
Incidence,Guatemala,Female,10-14 years,Depressive disorders,Number,2006,19948.56070306138,31672.065790234,10979.66341971604
Incidence,Guatemala,Male,15-19 years,Depressive disorders,Number,2006,16382.698054056953,23122.060338646006,11776.43013644553
Incidence,Guatemala,Female,15-19 years,Depressive disorders,Number,2006,35734.532766217824,50744.735864338974,25637.529638601703
Incidence,Guatemala,Male,20-24 years,Depressive disorders,Number,2006,18653.77549424927,25448.18452297767,13798.17804235748
Incidence,Guatemala,Female,20-24 years,Depressive disorders,Number,2006,38618.77680122697,52535.35109779536,27641.21643284654
Incidence,Tajikistan,Male,10-14 years,Depressive disorders,Number,2006,3694.5081554442336,5866.401260328019,2066.114867516516
Incidence,Tajikistan,Female,10-14 years,Depressive disorders,Number,2006,5323.909694491977,8366.47094821864,2913.580847193645
Incidence,Tajikistan,Male,15-19 years,Depressive disorders,Number,2006,7623.286208028425,10436.818908737338,5530.854184358239
Incidence,Tajikistan,Female,15-19 years,Depressive disorders,Number,2006,13350.64976926589,19088.146120521647,9329.337044588801
Incidence,Tajikistan,Male,20-24 years,Depressive disorders,Number,2006,7311.864887079217,9865.897553976563,5194.760133088853
Incidence,Tajikistan,Female,20-24 years,Depressive disorders,Number,2006,13979.228992520924,19718.62171654077,9521.303715716569
Incidence,Jamaica,Male,10-14 years,Depressive disorders,Number,2006,1448.9218637051852,2272.9889252406815,789.7991948456784
Incidence,Jamaica,Female,10-14 years,Depressive disorders,Number,2006,3441.8664240762073,5686.668621557078,1795.9999447813268
Incidence,Jamaica,Male,15-19 years,Depressive disorders,Number,2006,2820.3489833450635,3878.6437009605506,1974.1223968975837
Incidence,Jamaica,Female,15-19 years,Depressive disorders,Number,2006,6201.832440163085,9122.373645482417,4156.738758111238
Incidence,Jamaica,Male,20-24 years,Depressive disorders,Number,2006,2940.807285113292,4027.76317580771,2053.8231559231513
Incidence,Jamaica,Female,20-24 years,Depressive disorders,Number,2006,6347.699241449003,9085.598212206794,4094.9491083723015
Incidence,Slovakia,Male,10-14 years,Depressive disorders,Number,2006,859.9653265699669,1347.4610887107933,514.519756576894
Incidence,Slovakia,Female,10-14 years,Depressive disorders,Number,2006,1889.6842275267913,3074.357764520591,1030.3402560199345
Incidence,Slovakia,Male,15-19 years,Depressive disorders,Number,2006,2964.609114648441,4014.061299989309,2160.151506357228
Incidence,Slovakia,Female,15-19 years,Depressive disorders,Number,2006,5567.291922257154,7631.839976895669,3915.450663799726
Incidence,Slovakia,Male,20-24 years,Depressive disorders,Number,2006,4366.522834614801,5836.616523181371,3195.0987739180723
Incidence,Slovakia,Female,20-24 years,Depressive disorders,Number,2006,7723.102140343327,10556.422016985722,5378.589944167066
Incidence,Nepal,Male,10-14 years,Depressive disorders,Number,2006,14737.742056568297,23202.708190417714,8102.515009976417
Incidence,Nepal,Female,10-14 years,Depressive disorders,Number,2006,24778.14881727069,39690.49042250897,13697.526271805697
Incidence,Nepal,Male,15-19 years,Depressive disorders,Number,2006,39671.35861325737,55615.77117903005,28306.40549078761
Incidence,Nepal,Female,15-19 years,Depressive disorders,Number,2006,63871.5342364672,87868.40430405669,45870.89635374993
Incidence,Nepal,Male,20-24 years,Depressive disorders,Number,2006,47842.179952296545,64224.06654068366,34135.49804744781
Incidence,Nepal,Female,20-24 years,Depressive disorders,Number,2006,80087.18218576143,105647.29259953457,57975.94047770316
Incidence,Philippines,Male,10-14 years,Depressive disorders,Number,2006,39147.92576581824,59802.238038693875,23130.728641184156
Incidence,Philippines,Female,10-14 years,Depressive disorders,Number,2006,59653.11122631895,89897.05296427352,36617.65575792316
Incidence,Philippines,Male,15-19 years,Depressive disorders,Number,2006,93265.50334847691,125328.76558705173,66381.29407852003
Incidence,Philippines,Female,15-19 years,Depressive disorders,Number,2006,121920.82612818776,164878.65302286088,87765.31812195377
Incidence,Philippines,Male,20-24 years,Depressive disorders,Number,2006,98578.11577199544,135343.14455938927,67493.37912579918
Incidence,Philippines,Female,20-24 years,Depressive disorders,Number,2006,122764.00003220305,168879.2495180225,84171.35618940371
Incidence,Saudi Arabia,Male,10-14 years,Depressive disorders,Number,2006,25455.895843830243,41033.73363840215,13248.183360108194
Incidence,Saudi Arabia,Female,10-14 years,Depressive disorders,Number,2006,40228.98725135341,64575.60490964877,22131.462084468338
Incidence,Saudi Arabia,Male,15-19 years,Depressive disorders,Number,2006,52605.62944025336,75726.79559404792,36307.36482938005
Incidence,Saudi Arabia,Female,15-19 years,Depressive disorders,Number,2006,74923.7602241757,107037.27640052872,49390.42410271853
Incidence,Saudi Arabia,Male,20-24 years,Depressive disorders,Number,2006,64180.21077434453,90561.82091970165,42473.87609369163
Incidence,Saudi Arabia,Female,20-24 years,Depressive disorders,Number,2006,82336.74389293995,114396.04877587645,53102.40991172378
Incidence,Myanmar,Male,10-14 years,Depressive disorders,Number,2006,17081.413018408326,27208.68201842294,9279.290029494347
Incidence,Myanmar,Female,10-14 years,Depressive disorders,Number,2006,21234.75726609965,33647.94963874321,12199.223484057351
Incidence,Myanmar,Male,15-19 years,Depressive disorders,Number,2006,35062.30574225974,49754.14382278277,24428.753407381824
Incidence,Myanmar,Female,15-19 years,Depressive disorders,Number,2006,36590.38720954269,51638.043197848885,25678.74337275419
Incidence,Myanmar,Male,20-24 years,Depressive disorders,Number,2006,37807.99411765322,52302.762374554826,26186.230651238708
Incidence,Myanmar,Female,20-24 years,Depressive disorders,Number,2006,34720.83493032689,48376.7327534707,23642.230100568253
Incidence,Colombia,Male,10-14 years,Depressive disorders,Number,2006,17074.577625986807,26759.09789697088,9864.511035269757
Incidence,Colombia,Female,10-14 years,Depressive disorders,Number,2006,35994.25705933103,56671.995065080824,21170.349530396925
Incidence,Colombia,Male,15-19 years,Depressive disorders,Number,2006,43811.11114087009,57666.59427089233,32593.445488303754
Incidence,Colombia,Female,15-19 years,Depressive disorders,Number,2006,74922.45725400707,95075.86833570314,58521.78402812181
Incidence,Colombia,Male,20-24 years,Depressive disorders,Number,2006,52992.304106801785,70690.65501318325,40297.0790720652
Incidence,Colombia,Female,20-24 years,Depressive disorders,Number,2006,81233.8764357161,106045.50001924657,60402.03661410753
Incidence,Nigeria,Male,10-14 years,Depressive disorders,Number,2006,105662.79972861994,159363.8006354381,64613.616446019136
Incidence,Nigeria,Female,10-14 years,Depressive disorders,Number,2006,183099.4401196089,272398.39577577653,112825.61929885818
Incidence,Nigeria,Male,15-19 years,Depressive disorders,Number,2006,259067.31139567547,351222.764962086,181350.5595583031
Incidence,Nigeria,Female,15-19 years,Depressive disorders,Number,2006,466231.34418279474,626892.9109024401,329467.1623644497
Incidence,Nigeria,Male,20-24 years,Depressive disorders,Number,2006,297404.5227025614,404212.2027750401,205943.1680169286
Incidence,Nigeria,Female,20-24 years,Depressive disorders,Number,2006,555938.0718249676,754700.601155432,381977.5145022528
Incidence,Sudan,Male,10-14 years,Depressive disorders,Number,2006,42115.31032005434,67690.50427002426,22031.952506629048
Incidence,Sudan,Female,10-14 years,Depressive disorders,Number,2006,64721.70898363169,103443.90459924132,36353.88880523613
Incidence,Sudan,Male,15-19 years,Depressive disorders,Number,2006,79420.43465744903,111979.96500533097,54377.79076440127
Incidence,Sudan,Female,15-19 years,Depressive disorders,Number,2006,119564.64376496428,163463.9671614904,84341.5158072209
Incidence,Sudan,Male,20-24 years,Depressive disorders,Number,2006,77728.61669670671,110512.36262356596,52706.73648051287
Incidence,Sudan,Female,20-24 years,Depressive disorders,Number,2006,120088.02985512867,164367.09288099885,80307.65700804914
Incidence,Ukraine,Male,10-14 years,Depressive disorders,Number,2006,11612.740480647748,18333.098236343136,6911.270799669318
Incidence,Ukraine,Female,10-14 years,Depressive disorders,Number,2006,15533.413993720449,23435.70704579014,9238.6376755434
Incidence,Ukraine,Male,15-19 years,Depressive disorders,Number,2006,49506.24264768891,68891.7191570855,34205.46041619537
Incidence,Ukraine,Female,15-19 years,Depressive disorders,Number,2006,63405.49178177869,88493.45053319653,43221.33701549121
Incidence,Ukraine,Male,20-24 years,Depressive disorders,Number,2006,78377.83785178771,106519.91817324447,53529.84261267631
Incidence,Ukraine,Female,20-24 years,Depressive disorders,Number,2006,108008.67821698019,148010.89638163106,74030.69521982632
Incidence,Egypt,Male,10-14 years,Depressive disorders,Number,2006,70554.57787618747,101813.73053741682,47760.749465085595
Incidence,Egypt,Female,10-14 years,Depressive disorders,Number,2006,130797.46040964227,180993.06146944434,90257.12557856052
Incidence,Egypt,Male,15-19 years,Depressive disorders,Number,2006,139961.4483714975,173720.0824777883,112651.84575086084
Incidence,Egypt,Female,15-19 years,Depressive disorders,Number,2006,252882.15303741844,302475.18351554754,210697.393162676
Incidence,Egypt,Male,20-24 years,Depressive disorders,Number,2006,142742.78713444556,178044.40715925826,113070.16763007642
Incidence,Egypt,Female,20-24 years,Depressive disorders,Number,2006,252711.36210923223,310362.4005701727,205141.69105877518
Incidence,Pakistan,Male,10-14 years,Depressive disorders,Number,2006,65396.47046715555,98204.69218642818,39669.123586903916
Incidence,Pakistan,Female,10-14 years,Depressive disorders,Number,2006,107001.47526903362,159362.729048655,64926.9036612775
Incidence,Pakistan,Male,15-19 years,Depressive disorders,Number,2006,153069.63923540938,209749.45958376504,105547.5731402673
Incidence,Pakistan,Female,15-19 years,Depressive disorders,Number,2006,265859.7645555786,375092.5766354074,181827.55251300428
Incidence,Pakistan,Male,20-24 years,Depressive disorders,Number,2006,194762.86443951936,265062.22724526556,134186.77068300778
Incidence,Pakistan,Female,20-24 years,Depressive disorders,Number,2006,375983.6236711187,512257.8041495138,262728.402714759
Incidence,Iran (Islamic Republic of),Male,10-14 years,Depressive disorders,Number,2006,57722.17572931234,89461.95264100467,32897.08367452553
Incidence,Iran (Islamic Republic of),Female,10-14 years,Depressive disorders,Number,2006,110773.08410739676,164551.86319278277,66513.9236829773
Incidence,Iran (Islamic Republic of),Male,15-19 years,Depressive disorders,Number,2006,182100.26575155972,252390.5827140784,124448.67013890519
Incidence,Iran (Islamic Republic of),Female,15-19 years,Depressive disorders,Number,2006,324923.06374142243,434619.5804337873,233357.30903637226
Incidence,Iran (Islamic Republic of),Male,20-24 years,Depressive disorders,Number,2006,244927.3333061502,342987.77438019,161590.4135799255
Incidence,Iran (Islamic Republic of),Female,20-24 years,Depressive disorders,Number,2006,415010.03954314487,559288.0346684894,286715.6296774403
Incidence,Costa Rica,Male,10-14 years,Depressive disorders,Number,2006,1822.3030619818255,2940.608362194639,1011.0397558143139
Incidence,Costa Rica,Female,10-14 years,Depressive disorders,Number,2006,4066.1479520785183,6667.7433425270865,2143.895588695949
Incidence,Costa Rica,Male,15-19 years,Depressive disorders,Number,2006,5204.036344525892,7361.69907466967,3708.076223778378
Incidence,Costa Rica,Female,15-19 years,Depressive disorders,Number,2006,9237.66954809865,12990.397871033667,6332.13080488792
Incidence,Costa Rica,Male,20-24 years,Depressive disorders,Number,2006,6694.498314430185,9023.483452827457,4882.078034802432
Incidence,Costa Rica,Female,20-24 years,Depressive disorders,Number,2006,10608.317523442745,14878.22408885317,7081.357790162242
Incidence,Sao Tome and Principe,Male,10-14 years,Depressive disorders,Number,2006,100.94006640514554,161.5020616866633,55.04535257028808
Incidence,Sao Tome and Principe,Female,10-14 years,Depressive disorders,Number,2006,181.2449182927955,300.84845807025323,96.97936655459685
Incidence,Sao Tome and Principe,Male,15-19 years,Depressive disorders,Number,2006,210.788051627928,299.11169491913904,143.6482307474321
Incidence,Sao Tome and Principe,Female,15-19 years,Depressive disorders,Number,2006,385.5287488004251,558.5808909302433,257.98330002085044
Incidence,Sao Tome and Principe,Male,20-24 years,Depressive disorders,Number,2006,223.57923265139678,307.2090477117399,152.2773096273901
Incidence,Sao Tome and Principe,Female,20-24 years,Depressive disorders,Number,2006,409.96661514953524,571.1882742996736,268.7292166895342
Incidence,Uganda,Male,10-14 years,Depressive disorders,Number,2006,54577.99980700509,83672.38326722864,32537.88681006739
Incidence,Uganda,Female,10-14 years,Depressive disorders,Number,2006,90987.29730596112,142950.7125103556,53762.76064733326
Incidence,Uganda,Male,15-19 years,Depressive disorders,Number,2006,124138.49927071195,159931.85584830507,92901.66029231665
Incidence,Uganda,Female,15-19 years,Depressive disorders,Number,2006,195435.91681171747,248317.18999373014,148678.13054814536
Incidence,Uganda,Male,20-24 years,Depressive disorders,Number,2006,116705.04945480783,151467.56595072534,86199.49525918307
Incidence,Uganda,Female,20-24 years,Depressive disorders,Number,2006,187354.91501081426,240615.29813412053,136450.39529215786
Incidence,Djibouti,Male,10-14 years,Depressive disorders,Number,2006,573.88587387816,883.482527435424,322.5503618374336
Incidence,Djibouti,Female,10-14 years,Depressive disorders,Number,2006,716.2171951811218,1145.9706908284927,395.47352425858065
Incidence,Djibouti,Male,15-19 years,Depressive disorders,Number,2006,1402.2159549924716,2011.169740361433,986.4778640085153
Incidence,Djibouti,Female,15-19 years,Depressive disorders,Number,2006,1787.9979121896945,2585.076389120849,1205.6833523490754
Incidence,Djibouti,Male,20-24 years,Depressive disorders,Number,2006,1668.2706151981267,2318.3452208077797,1130.452177117466
Incidence,Djibouti,Female,20-24 years,Depressive disorders,Number,2006,2223.151686096321,3104.800123346617,1497.5169706198908
Incidence,Cambodia,Male,10-14 years,Depressive disorders,Number,2006,8429.08799346475,13572.627620764784,4411.76648813435
Incidence,Cambodia,Female,10-14 years,Depressive disorders,Number,2006,13560.139544927988,22122.48795552284,7374.134645213828
Incidence,Cambodia,Male,15-19 years,Depressive disorders,Number,2006,23547.111532990686,33364.60617789059,16862.658191466988
Incidence,Cambodia,Female,15-19 years,Depressive disorders,Number,2006,30267.43183342433,42173.36899556015,21502.949889381875
Incidence,Cambodia,Male,20-24 years,Depressive disorders,Number,2006,25338.360274250485,35090.04413389498,17640.526599125522
Incidence,Cambodia,Female,20-24 years,Depressive disorders,Number,2006,29860.275756591684,41387.442948957614,20377.161598496965
Incidence,Senegal,Male,10-14 years,Depressive disorders,Number,2006,7497.230908093102,11513.51376582205,4231.00808927079
Incidence,Senegal,Female,10-14 years,Depressive disorders,Number,2006,11320.611789829403,17988.195197924713,6200.35199658385
Incidence,Senegal,Male,15-19 years,Depressive disorders,Number,2006,15834.506415144391,21550.85328269355,11137.354568598943
Incidence,Senegal,Female,15-19 years,Depressive disorders,Number,2006,24020.561643492834,33472.11431831968,16949.081805729147
Incidence,Senegal,Male,20-24 years,Depressive disorders,Number,2006,17086.90643516746,23316.08675623017,12389.603678027614
Incidence,Senegal,Female,20-24 years,Depressive disorders,Number,2006,25703.86156643194,34831.03346194215,18217.525625572627
Incidence,Guyana,Male,10-14 years,Depressive disorders,Number,2006,600.2295617984133,948.4070676177307,333.92505460549586
Incidence,Guyana,Female,10-14 years,Depressive disorders,Number,2006,1748.983597159998,2722.462101721271,1048.8072705971542
Incidence,Guyana,Male,15-19 years,Depressive disorders,Number,2006,1617.1819421991231,2247.713836480562,1171.2203821494866
Incidence,Guyana,Female,15-19 years,Depressive disorders,Number,2006,3502.895567164535,4885.877428017667,2512.242589730348
Incidence,Guyana,Male,20-24 years,Depressive disorders,Number,2006,1896.7767944204002,2587.32874239164,1361.5251810739137
Incidence,Guyana,Female,20-24 years,Depressive disorders,Number,2006,3568.5715248979627,4958.053147694261,2515.913693986577
Incidence,Cabo Verde,Male,10-14 years,Depressive disorders,Number,2006,384.17166116426364,605.1377389663394,210.28504492473198
Incidence,Cabo Verde,Female,10-14 years,Depressive disorders,Number,2006,584.0059595577807,931.1022016441259,317.0339184028038
Incidence,Cabo Verde,Male,15-19 years,Depressive disorders,Number,2006,1278.606838043672,1793.0075041623436,902.1852446014983
Incidence,Cabo Verde,Female,15-19 years,Depressive disorders,Number,2006,1366.4312276156186,1928.5296336041406,925.4199997258335
Incidence,Cabo Verde,Male,20-24 years,Depressive disorders,Number,2006,1655.1895603508576,2226.077422111774,1144.168965297801
Incidence,Cabo Verde,Female,20-24 years,Depressive disorders,Number,2006,1415.7175412329784,1941.807942870176,956.7290327706886
Incidence,Zambia,Male,10-14 years,Depressive disorders,Number,2006,9314.64722878965,14571.711634361069,5422.692380993229
Incidence,Zambia,Female,10-14 years,Depressive disorders,Number,2006,13184.934236760017,20666.757492618617,7110.517920518922
Incidence,Zambia,Male,15-19 years,Depressive disorders,Number,2006,20420.085423487144,27009.21398473858,15227.070915764985
Incidence,Zambia,Female,15-19 years,Depressive disorders,Number,2006,28591.010896734624,38920.11683349077,20838.813937092687
Incidence,Zambia,Male,20-24 years,Depressive disorders,Number,2006,21126.76094056667,27539.021669180296,15768.262815612123
Incidence,Zambia,Female,20-24 years,Depressive disorders,Number,2006,31984.800362257018,41798.396806479075,23433.530844061646
Incidence,Chad,Male,10-14 years,Depressive disorders,Number,2006,8641.543563671254,13637.713367439817,4697.1207094161
Incidence,Chad,Female,10-14 years,Depressive disorders,Number,2006,14882.570035424853,23556.478024117216,7953.611975836017
Incidence,Chad,Male,15-19 years,Depressive disorders,Number,2006,17674.687961683238,23945.145916928817,12799.966837793763
Incidence,Chad,Female,15-19 years,Depressive disorders,Number,2006,30498.908136919625,42086.164681453534,21068.213617976635
Incidence,Chad,Male,20-24 years,Depressive disorders,Number,2006,18707.577685020042,24972.45489251903,13614.792415422884
Incidence,Chad,Female,20-24 years,Depressive disorders,Number,2006,32396.421679389117,44057.32274132059,22786.70053479243
Incidence,Croatia,Male,10-14 years,Depressive disorders,Number,2006,967.104422868029,1536.801918801383,541.6557079003983
Incidence,Croatia,Female,10-14 years,Depressive disorders,Number,2006,1544.7121209874929,2465.3296596730206,815.5034841313582
Incidence,Croatia,Male,15-19 years,Depressive disorders,Number,2006,3001.464726976961,4093.4577614863038,2205.0499370870903
Incidence,Croatia,Female,15-19 years,Depressive disorders,Number,2006,4502.871114135814,6286.727224881794,3175.738044703982
Incidence,Croatia,Male,20-24 years,Depressive disorders,Number,2006,4253.714868115779,5770.255668480767,3129.024774914269
Incidence,Croatia,Female,20-24 years,Depressive disorders,Number,2006,6538.457416073117,8990.2555712393,4616.712014320453
Incidence,Yemen,Male,10-14 years,Depressive disorders,Number,2006,29449.548858947812,45964.504335805024,15679.294092036242
Incidence,Yemen,Female,10-14 years,Depressive disorders,Number,2006,48911.207054631916,80985.53007801973,26142.3516370825
Incidence,Yemen,Male,15-19 years,Depressive disorders,Number,2006,58765.94074720573,84448.99039478437,39738.2893939631
Incidence,Yemen,Female,15-19 years,Depressive disorders,Number,2006,96300.95232371252,138899.4562923979,66121.4628424221
Incidence,Yemen,Male,20-24 years,Depressive disorders,Number,2006,62904.32375396297,86588.51387185525,43006.711964374175
Incidence,Yemen,Female,20-24 years,Depressive disorders,Number,2006,102655.18876758701,143628.34979756823,69205.53530738986
Incidence,Latvia,Male,10-14 years,Depressive disorders,Number,2006,568.9483573831131,901.2260299991437,318.17834819918926
Incidence,Latvia,Female,10-14 years,Depressive disorders,Number,2006,794.6295649954651,1301.8654347579534,428.3791336125471
Incidence,Latvia,Male,15-19 years,Depressive disorders,Number,2006,2344.9757929961065,3195.8336549518535,1739.9258263142415
Incidence,Latvia,Female,15-19 years,Depressive disorders,Number,2006,3017.884334658534,4058.664919577663,2189.872225215814
Incidence,Latvia,Male,20-24 years,Depressive disorders,Number,2006,3294.485705915953,4280.625754812895,2467.077393352419
Incidence,Latvia,Female,20-24 years,Depressive disorders,Number,2006,4179.702142336826,5485.472543714364,3027.7745907926906
Incidence,Kenya,Male,10-14 years,Depressive disorders,Number,2006,24651.332902438327,35953.415310691285,15495.729886511539
Incidence,Kenya,Female,10-14 years,Depressive disorders,Number,2006,35760.49632044998,53314.32396764122,22730.594691274087
Incidence,Kenya,Male,15-19 years,Depressive disorders,Number,2006,62215.17798317464,83444.0287923237,45642.096469839984
Incidence,Kenya,Female,15-19 years,Depressive disorders,Number,2006,94002.0140221298,125867.85176256766,67806.37530565338
Incidence,Kenya,Male,20-24 years,Depressive disorders,Number,2006,77543.05489002817,100139.70350652984,57115.61091056306
Incidence,Kenya,Female,20-24 years,Depressive disorders,Number,2006,121465.19333763781,157852.4929834909,88297.22176293051
Incidence,Angola,Male,10-14 years,Depressive disorders,Number,2006,15607.42138915632,25591.273614035625,8575.510332756801
Incidence,Angola,Female,10-14 years,Depressive disorders,Number,2006,24985.537573535777,40336.995213180984,13377.669792813202
Incidence,Angola,Male,15-19 years,Depressive disorders,Number,2006,47974.81499172282,70252.65142811452,33244.93525782518
Incidence,Angola,Female,15-19 years,Depressive disorders,Number,2006,76224.8062806343,109268.75717286005,52138.06947807007
Incidence,Angola,Male,20-24 years,Depressive disorders,Number,2006,58705.111846388936,82501.99939286485,40233.16858493794
Incidence,Angola,Female,20-24 years,Depressive disorders,Number,2006,92231.42594858586,129488.73954852771,62555.10719818677
Incidence,Indonesia,Male,10-14 years,Depressive disorders,Number,2006,77438.4695959572,118509.05270298534,46216.42405775382
Incidence,Indonesia,Female,10-14 years,Depressive disorders,Number,2006,111741.61474234764,167979.94933533343,67802.9063053278
Incidence,Indonesia,Male,15-19 years,Depressive disorders,Number,2006,180590.82311973273,242752.43055275103,128582.73233305823
Incidence,Indonesia,Female,15-19 years,Depressive disorders,Number,2006,241055.75687585562,322944.20344259875,172628.93118742938
Incidence,Indonesia,Male,20-24 years,Depressive disorders,Number,2006,217671.48697705084,297380.9884320334,150552.91877451437
Incidence,Indonesia,Female,20-24 years,Depressive disorders,Number,2006,284110.5547957077,390988.0741379133,195079.7611631458
Incidence,South Sudan,Male,10-14 years,Depressive disorders,Number,2006,7088.069088854829,11267.051574813366,3981.225230603729
Incidence,South Sudan,Female,10-14 years,Depressive disorders,Number,2006,9664.334162942376,14947.351569862887,5343.135112558328
Incidence,South Sudan,Male,15-19 years,Depressive disorders,Number,2006,14777.520064800883,21136.58107137327,10378.977648131104
Incidence,South Sudan,Female,15-19 years,Depressive disorders,Number,2006,20842.30375829825,29407.845592217815,14205.52898854972
Incidence,South Sudan,Male,20-24 years,Depressive disorders,Number,2006,16159.486071761487,22844.30129253711,11187.021394546777
Incidence,South Sudan,Female,20-24 years,Depressive disorders,Number,2006,24601.589347803958,34121.95272783631,16699.320714454556
Incidence,Lao People's Democratic Republic,Male,10-14 years,Depressive disorders,Number,2006,3902.203779356623,6326.016520384121,2065.3906723099617
Incidence,Lao People's Democratic Republic,Female,10-14 years,Depressive disorders,Number,2006,4815.766854093186,7684.440551994312,2614.245401675966
Incidence,Lao People's Democratic Republic,Male,15-19 years,Depressive disorders,Number,2006,11295.667832246778,15400.967090984162,7978.074645486536
Incidence,Lao People's Democratic Republic,Female,15-19 years,Depressive disorders,Number,2006,9932.576529205315,13356.171271678495,7293.769950885357
Incidence,Lao People's Democratic Republic,Male,20-24 years,Depressive disorders,Number,2006,12023.660866403055,16117.114984499427,8415.465037050266
Incidence,Lao People's Democratic Republic,Female,20-24 years,Depressive disorders,Number,2006,9141.80281144232,12318.788553164133,6429.427106040387
Incidence,Oman,Male,10-14 years,Depressive disorders,Number,2006,2773.345222313204,4359.301413798443,1487.3411131135092
Incidence,Oman,Female,10-14 years,Depressive disorders,Number,2006,4304.334249936079,7013.596042019361,2285.5414220603684
Incidence,Oman,Male,15-19 years,Depressive disorders,Number,2006,5799.425463853404,8230.15568740599,3953.452686546174
Incidence,Oman,Female,15-19 years,Depressive disorders,Number,2006,8062.141698368081,11934.41965403645,5249.167247680971
Incidence,Oman,Male,20-24 years,Depressive disorders,Number,2006,6314.99674971955,9172.937397748803,4283.760446380488
Incidence,Oman,Female,20-24 years,Depressive disorders,Number,2006,8466.964970623363,12004.175879624408,5402.83676502621
Incidence,Brazil,Male,10-14 years,Depressive disorders,Number,2006,161264.3251015938,239023.23842997832,98281.21941743311
Incidence,Brazil,Female,10-14 years,Depressive disorders,Number,2006,429147.2131868281,618979.7559340325,277748.99200160906
Incidence,Brazil,Male,15-19 years,Depressive disorders,Number,2006,352800.338227271,471663.1276108407,266123.3533102181
Incidence,Brazil,Female,15-19 years,Depressive disorders,Number,2006,764106.5721421754,1014139.2601819594,576188.4648058657
Incidence,Brazil,Male,20-24 years,Depressive disorders,Number,2006,428732.52817096194,564121.5663274295,320236.73486111255
Incidence,Brazil,Female,20-24 years,Depressive disorders,Number,2006,826523.2869327279,1081593.5119181883,600186.1008527341
Incidence,Estonia,Male,10-14 years,Depressive disorders,Number,2006,353.49257973915826,567.625126485195,196.55466197441717
Incidence,Estonia,Female,10-14 years,Depressive disorders,Number,2006,576.7236150744212,947.6433221045592,305.62184752660414
Incidence,Estonia,Male,15-19 years,Depressive disorders,Number,2006,1437.663333495299,1976.9730091813067,1044.454079194631
Incidence,Estonia,Female,15-19 years,Depressive disorders,Number,2006,2169.579248854957,2994.6858328984754,1559.567351658371
Incidence,Estonia,Male,20-24 years,Depressive disorders,Number,2006,1881.0431887307925,2575.9514765975696,1339.2264398059026
Incidence,Estonia,Female,20-24 years,Depressive disorders,Number,2006,2937.9160629514668,4017.687596870174,2108.968348449211
Incidence,Ethiopia,Male,10-14 years,Depressive disorders,Number,2006,63145.85757139835,94561.73020623215,38280.87920133405
Incidence,Ethiopia,Female,10-14 years,Depressive disorders,Number,2006,72216.10686297313,106246.97604368984,44383.20010746973
Incidence,Ethiopia,Male,15-19 years,Depressive disorders,Number,2006,146257.91617648004,200674.6907095009,101783.25351903195
Incidence,Ethiopia,Female,15-19 years,Depressive disorders,Number,2006,161696.33907250242,216991.1016709717,114220.52381392184
Incidence,Ethiopia,Male,20-24 years,Depressive disorders,Number,2006,159297.6895251046,215995.76955927027,109727.386399236
