measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Vanuatu,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,16.089314223395014,31.954931670021033,5.854846320454304
DALYs (Disability-Adjusted Life Years),Vanuatu,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,28.81097891307161,52.67224306702554,11.948576615676682
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Male,10-14 years,Depressive disorders,All risk factors,Number,2017,0.9828552939721159,2.2875655327657,0.293943014010555
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1.5253549809020308,3.4080272108554723,0.4730731547072906
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Male,20-24 years,Depressive disorders,All risk factors,Number,2017,3.8123723231795377,8.586483048846048,1.0122907181717538
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Female,20-24 years,Depressive disorders,All risk factors,Number,2017,7.566693015131054,15.144139470255045,2.0475539437379013
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Male,10-19 years,Depressive disorders,All risk factors,Number,2017,4.3358645378410605,8.93960547876643,1.3915528638759036
DALYs (Disability-Adjusted Life Years),Micronesia (Federated States of),Female,10-19 years,Depressive disorders,All risk factors,Number,2017,7.246060810060738,14.458692032484429,2.6174205165181825
DALYs (Disability-Adjusted Life Years),Belgium,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,185.32147832250263,374.8836962023705,68.67648884229641
DALYs (Disability-Adjusted Life Years),Belgium,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,287.3066290598291,587.9178729664166,116.41578297423675
DALYs (Disability-Adjusted Life Years),Belgium,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,372.0681619371018,775.2428778978935,96.23525897823704
DALYs (Disability-Adjusted Life Years),Belgium,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,774.8543163824802,1474.2948326208161,283.66090798380617
DALYs (Disability-Adjusted Life Years),Belgium,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,527.5721654321036,1076.6604427835955,188.62815487196474
DALYs (Disability-Adjusted Life Years),Belgium,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,897.1279954190896,1675.8285068638172,372.6482765641046
DALYs (Disability-Adjusted Life Years),Myanmar,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,182.0951096544881,405.55212350776037,56.58073899343161
DALYs (Disability-Adjusted Life Years),Myanmar,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,170.3980203901223,407.5072710231833,50.47278831134467
DALYs (Disability-Adjusted Life Years),Myanmar,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,480.6762295511884,955.8649139720882,178.15428245893187
DALYs (Disability-Adjusted Life Years),Myanmar,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,921.6982588540956,2183.432878673054,184.55809814144015
DALYs (Disability-Adjusted Life Years),Myanmar,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,636.3675581042457,1315.4042795695307,222.91425012051
DALYs (Disability-Adjusted Life Years),Myanmar,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,871.9170350121519,1778.5234493658909,262.47085834018844
DALYs (Disability-Adjusted Life Years),Poland,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,79.46753396287966,174.42869934968996,26.323831878658133
DALYs (Disability-Adjusted Life Years),Poland,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,89.46569793812755,191.61727474216414,31.78197466166476
DALYs (Disability-Adjusted Life Years),Poland,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,413.66435367610853,908.2043159898232,114.79109793176303
DALYs (Disability-Adjusted Life Years),Poland,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,542.0704335333724,1102.3629281341575,178.4191028761738
DALYs (Disability-Adjusted Life Years),Poland,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,337.86389670784376,699.1735916419454,106.94809959969008
DALYs (Disability-Adjusted Life Years),Poland,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,383.71035158267017,726.8988603458988,146.84975537792235
DALYs (Disability-Adjusted Life Years),Armenia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,8.124938861582136,19.157489096490643,2.3124745544974905
DALYs (Disability-Adjusted Life Years),Armenia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,5.590525934156855,12.215174156641922,1.8857032929287625
DALYs (Disability-Adjusted Life Years),Armenia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,26.15526201058264,59.948843264289486,6.655463060211184
DALYs (Disability-Adjusted Life Years),Armenia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,52.562871928670376,122.63503974451929,13.553035153284736
DALYs (Disability-Adjusted Life Years),Armenia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,28.152913501784134,61.558353383338165,8.553990397227983
DALYs (Disability-Adjusted Life Years),Armenia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,27.025520908256134,53.595988633676065,10.039728485620858
DALYs (Disability-Adjusted Life Years),Samoa,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,2.4915301256702733,5.555160416805005,0.7292365641665857
DALYs (Disability-Adjusted Life Years),Samoa,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,3.4044384765718774,7.56666829123447,1.1187846473761516
DALYs (Disability-Adjusted Life Years),Samoa,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,7.583026184464099,16.47787528963835,2.043401264276534
DALYs (Disability-Adjusted Life Years),Samoa,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,10.561304760299977,21.43606903448044,2.8792524376027835
DALYs (Disability-Adjusted Life Years),Samoa,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,10.230730237334775,20.969995324027522,3.2683226639764964
DALYs (Disability-Adjusted Life Years),Samoa,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,13.091757460067655,26.174947704083387,4.757227844207663
DALYs (Disability-Adjusted Life Years),Nauru,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,0.15406234709503472,0.3322052734836094,0.0522572465932216
DALYs (Disability-Adjusted Life Years),Nauru,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,0.2165488071142721,0.47930592487288165,0.07187173090172189
DALYs (Disability-Adjusted Life Years),Nauru,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,0.5085601338968838,1.1422480077334918,0.13735219987367372
DALYs (Disability-Adjusted Life Years),Nauru,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,1.056543608019675,2.1516218055347514,0.31529935619621047
DALYs (Disability-Adjusted Life Years),Nauru,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,0.5989517070498395,1.258923367533703,0.20038429833016072
DALYs (Disability-Adjusted Life Years),Nauru,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,0.9651803639180397,1.887002402841339,0.3575781628837107
DALYs (Disability-Adjusted Life Years),Malaysia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,735.3506186305964,1565.1425494758182,278.4625902078826
DALYs (Disability-Adjusted Life Years),Malaysia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,921.3739012252827,1866.7290793981504,345.643544615565
DALYs (Disability-Adjusted Life Years),Malaysia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1574.0002102434034,3085.3977789365076,557.1172976807895
DALYs (Disability-Adjusted Life Years),Malaysia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,2025.1210186260348,4102.687917267278,602.0515479661758
DALYs (Disability-Adjusted Life Years),Malaysia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,2544.6181374521007,5190.207913222069,993.3850800613371
DALYs (Disability-Adjusted Life Years),Malaysia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,3478.0028106973573,6488.81639831492,1319.7906517980377
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,10.217607199296834,23.94211707580017,3.0639201964216047
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,19.650968021914245,42.6743224043982,6.869414027855593
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,40.70753163441502,90.8110274578804,11.409604247921393
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,119.47208596677856,238.94994426113016,40.17993690421904
DALYs (Disability-Adjusted Life Years),North Macedonia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,5.654132516848866,12.844079682339105,1.775486582738083
DALYs (Disability-Adjusted Life Years),North Macedonia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,9.68394335232898,21.080185820614663,3.3673452500384244
DALYs (Disability-Adjusted Life Years),North Macedonia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,26.204872555958925,53.03332669814658,8.164613241736896
DALYs (Disability-Adjusted Life Years),North Macedonia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,69.1305191048266,138.9366679907328,21.631025562840502
DALYs (Disability-Adjusted Life Years),North Macedonia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,23.567667431294723,48.8747883228088,8.316379666985322
DALYs (Disability-Adjusted Life Years),North Macedonia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,46.006062958003284,89.90759314860671,19.28882074014195
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,3.558967866854856,7.772722336536406,1.1775088942573728
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,7.371606869618237,15.38714341860603,2.8387580701013935
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,7.573013188348952,15.58343615921457,2.5858500067565333
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,20.693116406956328,39.70704186169761,7.688714783221612
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,11.346998023109641,22.766049790907193,4.074141839699514
DALYs (Disability-Adjusted Life Years),Sao Tome and Principe,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,26.00693401164681,48.96755155483129,10.556857309456582
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,41.71623209721856,90.27434142376522,13.574688889033437
DALYs (Disability-Adjusted Life Years),Bosnia and Herzegovina,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,92.53918581854523,177.2411625298395,35.063198853253205
DALYs (Disability-Adjusted Life Years),Croatia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,13.746813192790762,30.406288092192234,4.387008613099791
DALYs (Disability-Adjusted Life Years),Croatia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,23.70392607247704,49.8980271810994,8.658870537768513
DALYs (Disability-Adjusted Life Years),Croatia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,64.53894693133743,134.46013833212226,19.951506721672104
DALYs (Disability-Adjusted Life Years),Croatia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,136.49434625614208,275.04921323503464,46.0758213215415
DALYs (Disability-Adjusted Life Years),Croatia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,60.19306169528044,127.92141064865541,21.20893621438456
DALYs (Disability-Adjusted Life Years),Croatia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,106.37884433946405,202.76350095394557,43.01489534831063
DALYs (Disability-Adjusted Life Years),Estonia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,10.01573634457871,21.33717573285622,3.4231191130622545
DALYs (Disability-Adjusted Life Years),Estonia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,14.864399881381782,31.116537362035128,5.364547523820834
DALYs (Disability-Adjusted Life Years),Estonia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,34.971515330613876,73.88011192496978,8.23999744131743
DALYs (Disability-Adjusted Life Years),Estonia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,63.33369079956622,121.7653858218505,23.461514008655467
DALYs (Disability-Adjusted Life Years),Estonia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,36.8352382931779,72.00819294109507,13.426196565256298
DALYs (Disability-Adjusted Life Years),Estonia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,55.47570217792375,103.73550150338055,23.701825168673757
DALYs (Disability-Adjusted Life Years),Burkina Faso,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,341.81753984770023,751.9196925055127,120.24411157419391
DALYs (Disability-Adjusted Life Years),Burkina Faso,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,567.5783293636875,1184.4650872361012,211.72005208192866
DALYs (Disability-Adjusted Life Years),Burkina Faso,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,745.0720327669306,1437.0759067545357,270.3245783158077
DALYs (Disability-Adjusted Life Years),Burkina Faso,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,1847.7182815687772,3459.036217005292,670.5145548469553
DALYs (Disability-Adjusted Life Years),Burkina Faso,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,1094.816162052191,2274.617615144783,386.8343710389156
DALYs (Disability-Adjusted Life Years),Burkina Faso,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,2037.8911656483972,3856.4345239216764,841.4797653654456
DALYs (Disability-Adjusted Life Years),Tonga,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,1.5467076166560108,3.2180534755612324,0.4932963701339426
DALYs (Disability-Adjusted Life Years),Tonga,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,2.67278626358776,5.696264415587165,0.9405091272871696
DALYs (Disability-Adjusted Life Years),Tonga,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,4.259499437704004,9.276710438745173,1.1297342119284486
DALYs (Disability-Adjusted Life Years),Tonga,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,7.806204087943784,15.302991688994751,2.5653341229852757
DALYs (Disability-Adjusted Life Years),Tonga,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,5.8675751667058815,11.416387279463427,2.1626436846461274
DALYs (Disability-Adjusted Life Years),Tonga,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,9.913010127987778,18.43863402865112,3.9650566418683053
DALYs (Disability-Adjusted Life Years),Denmark,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,49.260004417497925,106.48029729009801,15.904346738707972
DALYs (Disability-Adjusted Life Years),Denmark,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,113.27801412115409,234.90585158536652,43.59100967763981
DALYs (Disability-Adjusted Life Years),Denmark,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,104.06093071408267,220.10442984382254,28.213414817798792
DALYs (Disability-Adjusted Life Years),Denmark,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,364.35591487703766,713.5941724926955,105.68901301894843
DALYs (Disability-Adjusted Life Years),Denmark,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,141.21808123235604,302.88121297612923,47.79049031798492
DALYs (Disability-Adjusted Life Years),Denmark,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,378.9295871351962,729.7619683630624,149.24995354698737
DALYs (Disability-Adjusted Life Years),Georgia,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,11.328585465594792,26.52724489610476,3.264645721342811
DALYs (Disability-Adjusted Life Years),Georgia,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,9.801726409622013,22.214010537153847,3.1485477366293773
DALYs (Disability-Adjusted Life Years),Georgia,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,34.34119390055126,81.05082642241327,8.242067526468515
DALYs (Disability-Adjusted Life Years),Georgia,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,42.14341333573179,86.2351735178576,14.615789869746987
DALYs (Disability-Adjusted Life Years),Georgia,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,41.32766265758595,92.61773800075991,12.144768612326073
DALYs (Disability-Adjusted Life Years),Georgia,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,38.36296886479412,78.36625842491878,14.025129359334281
DALYs (Disability-Adjusted Life Years),Lithuania,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,23.84701891002103,47.44101545159799,8.79531089459264
DALYs (Disability-Adjusted Life Years),Lithuania,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,36.23050183956492,74.19152405284093,13.852867846298574
DALYs (Disability-Adjusted Life Years),Lithuania,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,160.98776042976738,315.0456120151893,40.73154177936433
DALYs (Disability-Adjusted Life Years),Lithuania,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,231.44846890627628,425.13896566611425,89.2151202938108
DALYs (Disability-Adjusted Life Years),Lithuania,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,122.03215137736463,235.38622636828794,47.03267199105723
DALYs (Disability-Adjusted Life Years),Lithuania,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,171.38318911284492,316.32853685669403,76.82263432393323
DALYs (Disability-Adjusted Life Years),Ukraine,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,223.15524147674205,486.1387746243187,74.05025686528613
DALYs (Disability-Adjusted Life Years),Ukraine,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,370.40066249117746,744.156246918619,141.7639512608697
DALYs (Disability-Adjusted Life Years),Ukraine,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1055.397341849003,2412.478424441303,238.0169941638093
DALYs (Disability-Adjusted Life Years),Ukraine,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,2190.412644173586,4263.581904469482,823.0503821690824
DALYs (Disability-Adjusted Life Years),Ukraine,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,886.9884538264795,1873.352621278988,286.24245130796146
DALYs (Disability-Adjusted Life Years),Ukraine,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,1529.112640805119,2862.0823970813926,611.5023624509882
DALYs (Disability-Adjusted Life Years),Mauritius,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,18.07610535879492,39.07969084658819,6.623332383796083
DALYs (Disability-Adjusted Life Years),Mauritius,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,26.628194111332757,58.486817592462124,9.037918455679996
DALYs (Disability-Adjusted Life Years),Mauritius,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,71.02478847409186,148.83537623832848,22.187214743219958
DALYs (Disability-Adjusted Life Years),Mauritius,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,114.54360130069546,234.1631483473415,33.69825610950669
DALYs (Disability-Adjusted Life Years),Mauritius,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,75.8610043425342,151.76826976141442,27.650719444639776
DALYs (Disability-Adjusted Life Years),Mauritius,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,114.62541558869,228.06749847413153,43.068172749204564
DALYs (Disability-Adjusted Life Years),Uzbekistan,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,148.66758648856586,361.60876186208685,40.330955108810876
DALYs (Disability-Adjusted Life Years),Uzbekistan,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,149.2896072284161,330.00148795731775,48.10620550353152
DALYs (Disability-Adjusted Life Years),Uzbekistan,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,471.7454434043726,1107.9432316476814,107.52818770912727
DALYs (Disability-Adjusted Life Years),Uzbekistan,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,1109.2323135130187,2408.2656346034405,298.40456827810254
DALYs (Disability-Adjusted Life Years),Uzbekistan,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,544.4262516357311,1224.5575447017998,148.086643592347
DALYs (Disability-Adjusted Life Years),Uzbekistan,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,717.9138094676487,1425.9670892057295,268.1652597986742
DALYs (Disability-Adjusted Life Years),Monaco,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,0.4224065589879307,0.9263935027389817,0.12739709770606517
DALYs (Disability-Adjusted Life Years),Monaco,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,0.728862197935142,1.5206783734781812,0.2642699941167178
DALYs (Disability-Adjusted Life Years),Monaco,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,0.7089370427172347,1.6599438411463159,0.18263261951737889
DALYs (Disability-Adjusted Life Years),Monaco,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,1.9167849544656272,3.931303468753505,0.6053109125812021
DALYs (Disability-Adjusted Life Years),Monaco,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,1.276406758633233,2.7958528903528683,0.3901944453572989
DALYs (Disability-Adjusted Life Years),Monaco,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,2.4294326953917245,4.880704956412496,0.8786271549392548
DALYs (Disability-Adjusted Life Years),Belarus,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,58.020597266844895,128.71626295096803,18.286995698677675
DALYs (Disability-Adjusted Life Years),Belarus,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,97.33544581993758,204.1561212393078,34.85147144997074
DALYs (Disability-Adjusted Life Years),Belarus,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,245.37111225785745,526.3188428519298,55.0676467355096
DALYs (Disability-Adjusted Life Years),Belarus,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,530.6778520076883,997.8235153199538,195.1970395563069
DALYs (Disability-Adjusted Life Years),Belarus,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,227.89083293324552,475.8470310224151,69.62254340403638
DALYs (Disability-Adjusted Life Years),Belarus,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,402.8233144387157,770.2251550987583,164.65046489195376
DALYs (Disability-Adjusted Life Years),Albania,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,8.820434875331376,20.53603527567019,2.4180886597838884
DALYs (Disability-Adjusted Life Years),Albania,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,17.949235904118165,39.683560199075416,6.070188672247325
DALYs (Disability-Adjusted Life Years),Albania,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,31.1168578914911,67.44390626887127,9.09759851092149
DALYs (Disability-Adjusted Life Years),Albania,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,114.94489666808794,226.89790225053284,41.04945686203682
DALYs (Disability-Adjusted Life Years),Albania,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,34.603579068202194,71.65958369227839,10.616606286517635
DALYs (Disability-Adjusted Life Years),Albania,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,89.32355619902933,170.36978500179933,34.399479216467725
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,4.35183384639827,9.656640034422391,1.462869155800542
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,4.331647047551773,9.387982798164153,1.4973635091111979
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,8.081849641642197,17.657049437415917,1.9799726205100603
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,15.350762362935416,30.687919348492958,5.106717839863743
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,13.898925675905508,29.17434340653867,4.705954911779909
DALYs (Disability-Adjusted Life Years),Brunei Darussalam,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,16.210981408999462,32.809840827459006,6.1512914693849865
DALYs (Disability-Adjusted Life Years),Thailand,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,418.11840981606593,903.6196203192026,129.72512308919255
DALYs (Disability-Adjusted Life Years),Thailand,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,416.1562809087511,917.2590813796689,150.12472211198053
DALYs (Disability-Adjusted Life Years),Thailand,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,1405.6108377622713,3114.974990513477,394.02574961859546
DALYs (Disability-Adjusted Life Years),Thailand,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,1663.9496795353575,3350.137017153898,572.594798185413
DALYs (Disability-Adjusted Life Years),Mauritania,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,60.62964277266159,133.52275849289452,20.241250893959588
DALYs (Disability-Adjusted Life Years),Mauritania,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,86.96194718345518,185.67487919678854,33.433521770547735
DALYs (Disability-Adjusted Life Years),Mauritania,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,134.3522314264189,264.88631940277736,46.90275988062555
DALYs (Disability-Adjusted Life Years),Mauritania,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,289.4233294938695,550.2757992937724,107.09114682445333
DALYs (Disability-Adjusted Life Years),Mauritania,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,193.51990269319285,387.7619086678017,71.1658824768025
DALYs (Disability-Adjusted Life Years),Mauritania,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,322.4538832242957,597.152525014319,135.21638784199308
DALYs (Disability-Adjusted Life Years),Thailand,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,1616.0889603377698,3317.2272073483755,561.2736159495154
DALYs (Disability-Adjusted Life Years),Thailand,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,1712.9121561290176,3317.5399906411044,679.5401610657206
DALYs (Disability-Adjusted Life Years),Zimbabwe,Male,10-14 years,Depressive disorders,All risk factors,Number,2016,205.58414516072875,458.9014439732715,68.49981016175263
DALYs (Disability-Adjusted Life Years),Zimbabwe,Female,10-14 years,Depressive disorders,All risk factors,Number,2016,322.7274193385002,678.2000418836733,117.19164077222706
DALYs (Disability-Adjusted Life Years),Zimbabwe,Male,20-24 years,Depressive disorders,All risk factors,Number,2016,558.992584825446,1165.85806864541,141.35668272941348
DALYs (Disability-Adjusted Life Years),Zimbabwe,Female,20-24 years,Depressive disorders,All risk factors,Number,2016,1187.231340051577,2302.0903676200232,399.1300346901984
DALYs (Disability-Adjusted Life Years),Zimbabwe,Male,10-19 years,Depressive disorders,All risk factors,Number,2016,765.186554044945,1559.975590156875,286.6631584423077
DALYs (Disability-Adjusted Life Years),Zimbabwe,Female,10-19 years,Depressive disorders,All risk factors,Number,2016,1306.9903879174885,2398.9983742126365,554.439708821301
DALYs (Disability-Adjusted Life Years),Russian Federation,Male,10-14 years,Depressive disorders,All risk factors,Number,2017,618.6564978842416,1345.5549993861794,207.3937965046377
DALYs (Disability-Adjusted Life Years),Russian Federation,Female,10-14 years,Depressive disorders,All risk factors,Number,2017,1025.8262610890374,2115.553997112844,402.7701764592877
DALYs (Disability-Adjusted Life Years),Russian Federation,Male,20-24 years,Depressive disorders,All risk factors,Number,2017,2724.2323735910254,6124.216050430479,654.1095142507229
DALYs (Disability-Adjusted Life Years),Russian Federation,Female,20-24 years,Depressive disorders,All risk factors,Number,2017,6394.760075661482,12202.937839310587,2312.778378004511
DALYs (Disability-Adjusted Life Years),Russian Federation,Male,10-19 years,Depressive disorders,All risk factors,Number,2017,2536.129669995698,5178.887521197075,824.1784295032455
DALYs (Disability-Adjusted Life Years),Russian Federation,Female,10-19 years,Depressive disorders,All risk factors,Number,2017,4547.368190207125,8212.467224285201,1875.3363622779339
